Data,T1,T2,T3,T4,F1,F2,Amostra
21/09/2022 20:49:03673800,40.650400000,30.012000000,31.793200000,21.179200000,231.084715000,883.000000000,4200v0
21/09/2022 20:49:04687800,40.626000000,29.938800000,31.622400000,21.179200000,229.233275000,886.000000000,4200v0
21/09/2022 20:49:05686200,40.674800000,30.256000000,31.451600000,21.203600000,231.084715000,889.000000000,4200v0
21/09/2022 20:49:06684600,40.674800000,30.378000000,31.427200000,21.203600000,232.010435000,891.000000000,4200v0
21/09/2022 20:49:07698600,40.650400000,30.304800000,31.232000000,21.203600000,232.936155000,889.000000000,4200v0
21/09/2022 20:49:08681400,40.674800000,30.085200000,31.158800000,21.154800000,232.010435000,892.000000000,4200v0
21/09/2022 20:49:09679800,40.674800000,29.816800000,31.085600000,21.203600000,231.084715000,891.000000000,4200v0
21/09/2022 20:49:10678200,40.674800000,29.914400000,31.061200000,21.179200000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:11676600,40.626000000,30.085200000,31.036800000,21.203600000,232.010435000,891.000000000,4200v0
21/09/2022 20:49:12690600,40.650400000,29.719200000,30.963600000,21.179200000,232.010435000,886.000000000,4200v0
21/09/2022 20:49:13689000,40.674800000,29.499600000,30.963600000,21.203600000,232.936155000,888.000000000,4200v0
21/09/2022 20:49:14687400,40.650400000,29.499600000,30.939200000,21.179200000,232.010435000,893.000000000,4200v0
21/09/2022 20:49:15685800,40.650400000,29.621600000,30.817200000,21.203600000,229.233275000,893.000000000,4200v0
21/09/2022 20:49:16684200,40.674800000,29.719200000,30.817200000,21.179200000,232.010435000,894.000000000,4200v0
21/09/2022 20:49:17667000,40.674800000,29.621600000,30.817200000,21.203600000,232.010435000,892.000000000,4200v0
21/09/2022 20:49:18681000,40.650400000,29.621600000,30.768400000,21.179200000,231.084715000,892.000000000,4200v0
21/09/2022 20:49:19663800,40.650400000,29.475200000,30.768400000,21.203600000,228.307555000,893.000000000,4200v0
21/09/2022 20:49:20693400,40.650400000,29.353200000,30.768400000,21.203600000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:21691800,40.650400000,29.328800000,30.744000000,21.203600000,229.233275000,888.000000000,4200v0
21/09/2022 20:49:22690200,40.650400000,29.499600000,30.768400000,21.203600000,228.307555000,886.000000000,4200v0
21/09/2022 20:49:23673000,40.674800000,29.328800000,30.719600000,21.081600000,228.307555000,887.000000000,4200v0
21/09/2022 20:49:24671400,40.674800000,29.328800000,30.768400000,21.203600000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:25669800,40.626000000,29.719200000,30.768400000,21.179200000,229.233275000,889.000000000,4200v0
21/09/2022 20:49:26668200,40.699200000,29.694800000,30.744000000,21.276800000,231.084715000,892.000000000,4200v0
21/09/2022 20:49:27666600,40.748000000,29.475200000,30.719600000,21.203600000,232.936155000,891.000000000,4200v0
21/09/2022 20:49:28680600,40.674800000,29.475200000,30.719600000,21.203600000,231.084715000,889.000000000,4200v0
21/09/2022 20:49:29679000,40.577200000,29.353200000,30.719600000,21.203600000,232.010435000,888.000000000,4200v0
21/09/2022 20:49:30693000,40.650400000,29.304400000,30.719600000,21.252400000,232.936155000,889.000000000,4200v0
21/09/2022 20:49:31691400,40.577200000,29.475200000,30.744000000,21.203600000,229.233275000,892.000000000,4200v0
21/09/2022 20:49:32674200,40.577200000,29.377600000,30.719600000,21.179200000,224.604675000,888.000000000,4200v0
21/09/2022 20:49:33688200,40.650400000,29.255600000,30.719600000,21.203600000,231.084715000,889.000000000,4200v0
21/09/2022 20:49:34671000,40.748000000,29.572800000,30.719600000,21.276800000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:35669400,40.650400000,29.621600000,30.719600000,21.276800000,232.010435000,892.000000000,4200v0
21/09/2022 20:49:36683400,40.674800000,29.548400000,30.719600000,21.179200000,232.936155000,893.000000000,4200v0
21/09/2022 20:49:37681800,40.674800000,29.548400000,30.719600000,21.203600000,232.936155000,892.000000000,4200v0
21/09/2022 20:49:38695800,40.674800000,29.792400000,30.719600000,21.203600000,229.233275000,893.000000000,4200v0
21/09/2022 20:49:39678600,40.650400000,29.890000000,30.719600000,21.252400000,231.084715000,896.000000000,4200v0
21/09/2022 20:49:40677000,40.674800000,29.792400000,30.719600000,21.203600000,229.233275000,893.000000000,4200v0
21/09/2022 20:49:41675400,40.699200000,29.548400000,30.719600000,21.276800000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:42673800,40.650400000,29.475200000,30.719600000,21.276800000,229.233275000,889.000000000,4200v0
21/09/2022 20:49:43672200,40.674800000,29.621600000,30.719600000,21.276800000,231.084715000,889.000000000,4200v0
21/09/2022 20:49:44686200,40.674800000,29.621600000,30.719600000,21.276800000,229.233275000,889.000000000,4200v0
21/09/2022 20:49:45684600,40.577200000,29.792400000,30.719600000,21.276800000,231.084715000,891.000000000,4200v0
21/09/2022 20:49:46698600,40.674800000,29.670400000,30.719600000,21.179200000,232.010435000,889.000000000,4200v0
21/09/2022 20:49:47697000,40.626000000,29.475200000,30.719600000,21.276800000,229.233275000,892.000000000,4200v0
21/09/2022 20:49:48664200,40.650400000,29.597200000,30.744000000,21.276800000,232.010435000,892.000000000,4200v0
21/09/2022 20:49:49678200,40.650400000,29.499600000,30.768400000,21.252400000,231.084715000,892.000000000,4200v0
21/09/2022 20:49:50676600,40.748000000,29.499600000,30.695200000,21.252400000,229.233275000,891.000000000,4200v0
21/09/2022 20:49:51675000,40.650400000,29.499600000,30.719600000,21.252400000,229.233275000,889.000000000,4200v0
21/09/2022 20:49:52689000,40.674800000,29.475200000,30.719600000,21.276800000,226.456115000,888.000000000,4200v0
21/09/2022 20:49:53687400,40.577200000,29.670400000,30.719600000,21.276800000,228.307555000,889.000000000,4200v0
21/09/2022 20:49:54685800,40.626000000,29.792400000,30.719600000,21.276800000,227.381835000,891.000000000,4200v0
21/09/2022 20:49:55684200,40.699200000,29.548400000,30.719600000,21.276800000,229.233275000,892.000000000,4200v0
21/09/2022 20:49:56682600,40.650400000,29.475200000,30.719600000,21.276800000,231.084715000,892.000000000,4200v0
21/09/2022 20:49:57681000,40.626000000,29.377600000,30.768400000,21.252400000,232.936155000,893.000000000,4200v0
21/09/2022 20:49:58679400,40.626000000,29.328800000,30.695200000,21.276800000,231.084715000,891.000000000,4200v0
21/09/2022 20:49:59677800,40.577200000,29.499600000,30.719600000,21.252400000,229.233275000,893.000000000,4200v0
21/09/2022 20:50:00691800,40.674800000,29.621600000,30.719600000,21.276800000,231.084715000,891.000000000,4200v0
21/09/2022 20:50:01690200,40.650400000,29.499600000,30.744000000,21.252400000,231.084715000,889.000000000,4200v0
21/09/2022 20:50:02688600,40.626000000,29.328800000,30.719600000,21.276800000,229.233275000,888.000000000,4200v0
21/09/2022 20:50:03702600,40.626000000,29.597200000,30.719600000,21.325600000,231.084715000,888.000000000,4200v0
21/09/2022 20:50:04669800,40.650400000,30.012000000,30.695200000,21.325600000,231.084715000,891.000000000,4200v0
21/09/2022 20:50:05668200,40.577200000,29.816800000,30.768400000,21.252400000,229.233275000,892.000000000,4200v0
21/09/2022 20:50:06682200,40.626000000,29.719200000,30.719600000,21.325600000,228.307555000,888.000000000,4200v0
21/09/2022 20:50:07680600,40.626000000,29.816800000,30.744000000,21.325600000,228.307555000,887.000000000,4200v0
21/09/2022 20:50:08679000,40.626000000,29.841200000,30.719600000,21.301200000,228.307555000,887.000000000,4200v0
21/09/2022 20:50:09693000,40.577200000,29.670400000,30.744000000,21.276800000,228.307555000,884.000000000,4200v0
21/09/2022 20:50:10691400,40.577200000,29.743600000,30.744000000,21.301200000,231.084715000,886.000000000,4200v0
21/09/2022 20:50:11689800,40.626000000,30.012000000,30.744000000,21.325600000,231.084715000,889.000000000,4200v0
21/09/2022 20:50:12672600,40.674800000,29.963200000,30.695200000,21.374400000,229.233275000,893.000000000,4200v0
21/09/2022 20:50:13671000,40.528400000,29.816800000,30.719600000,21.325600000,228.307555000,893.000000000,4200v0
21/09/2022 20:50:19723800,40.528400000,29.572800000,30.719600000,21.325600000,229.233275000,889.000000000,4200v0
21/09/2022 20:50:20769000,40.674800000,29.890000000,30.719600000,21.325600000,228.307555000,892.000000000,4200v0
21/09/2022 20:50:21751800,40.650400000,29.719200000,30.744000000,21.374400000,227.381835000,891.000000000,4200v0
21/09/2022 20:50:22750200,40.577200000,29.597200000,30.719600000,21.325600000,228.307555000,891.000000000,4200v0
21/09/2022 20:50:23748600,40.626000000,29.621600000,30.719600000,21.325600000,228.307555000,892.000000000,4200v0
21/09/2022 20:50:24747000,40.528400000,29.621600000,30.719600000,21.325600000,228.307555000,891.000000000,4200v0
21/09/2022 20:50:25761000,40.528400000,29.694800000,30.719600000,21.325600000,226.456115000,889.000000000,4200v0
21/09/2022 20:50:26759400,40.528400000,29.475200000,30.719600000,21.276800000,226.456115000,888.000000000,4200v0
21/09/2022 20:50:27757800,40.528400000,29.328800000,30.719600000,21.374400000,226.456115000,888.000000000,4200v0
21/09/2022 20:50:28756200,40.504000000,29.353200000,30.719600000,21.374400000,223.678955000,893.000000000,4200v0
21/09/2022 20:50:29754600,40.528400000,29.499600000,30.597600000,21.325600000,224.604675000,892.000000000,4200v0
21/09/2022 20:50:30753000,40.528400000,29.670400000,30.622000000,21.398800000,226.456115000,889.000000000,4200v0
21/09/2022 20:50:31751400,40.528400000,29.475200000,30.744000000,21.325600000,227.381835000,894.000000000,4200v0
21/09/2022 20:50:37804200,40.455200000,30.036400000,30.573200000,21.447600000,221.827515000,891.000000000,4200v0
21/09/2022 20:50:38818200,40.430800000,30.012000000,30.524400000,21.325600000,221.827515000,892.000000000,4200v0
21/09/2022 20:50:39816600,40.455200000,29.816800000,30.500000000,21.374400000,219.976075000,892.000000000,4200v0
21/09/2022 20:50:40815000,40.455200000,29.938800000,30.500000000,21.374400000,218.124635000,893.000000000,4200v0
21/09/2022 20:50:41844600,40.430800000,30.012000000,30.524400000,21.374400000,219.050355000,891.000000000,4200v0
21/09/2022 20:50:42827400,40.430800000,29.963200000,30.500000000,21.325600000,221.827515000,891.000000000,4200v0
21/09/2022 20:50:48833400,40.455200000,30.256000000,30.475600000,21.447600000,212.570315000,889.000000000,4200v0
21/09/2022 20:50:49863000,40.430800000,30.426800000,30.475600000,21.447600000,210.718875000,891.000000000,4200v0
21/09/2022 20:50:50877000,40.430800000,30.426800000,30.402400000,21.447600000,210.718875000,891.000000000,4200v0
21/09/2022 20:50:51875400,40.430800000,30.158400000,30.378000000,21.447600000,213.496035000,892.000000000,4200v0
21/09/2022 20:50:52873800,40.455200000,30.085200000,30.475600000,21.447600000,214.421755000,892.000000000,4200v0
21/09/2022 20:50:58895400,40.504000000,30.158400000,30.280400000,21.447600000,204.238835000,892.000000000,4200v0
21/09/2022 20:50:59925000,40.455200000,29.938800000,30.231600000,21.447600000,204.238835000,889.000000000,4200v0
21/09/2022 20:51:00939000,40.455200000,29.963200000,30.256000000,21.496400000,201.461675000,889.000000000,4200v0
21/09/2022 20:51:01937400,40.430800000,30.085200000,30.256000000,21.520800000,200.535955000,887.000000000,4200v0
21/09/2022 20:51:02935800,40.455200000,29.816800000,30.256000000,21.496400000,204.238835000,884.000000000,4200v0
21/09/2022 20:51:03934200,40.430800000,29.621600000,30.109600000,21.496400000,204.238835000,887.000000000,4200v0
21/09/2022 20:51:10049400,40.430800000,29.963200000,30.109600000,21.447600000,191.278755000,889.000000000,4200v0
21/09/2022 20:51:11063400,40.406400000,29.963200000,30.109600000,21.447600000,189.427315000,887.000000000,4200v0
21/09/2022 20:51:12077400,40.430800000,29.841200000,30.060800000,21.447600000,189.427315000,887.000000000,4200v0
21/09/2022 20:51:13091400,40.308800000,29.694800000,29.987600000,21.447600000,186.650155000,888.000000000,4200v0
21/09/2022 20:51:14089800,40.260000000,29.621600000,29.938800000,21.520800000,189.427315000,888.000000000,4200v0
21/09/2022 20:51:20158200,40.382000000,29.548400000,29.792400000,21.496400000,178.318675000,893.000000000,4200v0
21/09/2022 20:51:21172200,40.333200000,29.499600000,29.816800000,21.447600000,177.392955000,892.000000000,4200v0
21/09/2022 20:51:22170600,40.430800000,29.572800000,29.792400000,21.496400000,177.392955000,889.000000000,4200v0
21/09/2022 20:51:23169000,40.406400000,29.694800000,29.792400000,21.447600000,175.541515000,887.000000000,4200v0
21/09/2022 20:51:24167400,40.406400000,29.572800000,29.816800000,21.447600000,178.318675000,886.000000000,4200v0
21/09/2022 20:51:25181400,40.406400000,29.621600000,29.670400000,21.496400000,178.318675000,887.000000000,4200v0
21/09/2022 20:51:26179800,40.308800000,29.792400000,29.743600000,21.496400000,180.170115000,886.000000000,4200v0
21/09/2022 20:51:27178200,40.406400000,29.670400000,29.670400000,21.398800000,181.095835000,886.000000000,4200v0
21/09/2022 20:51:28176600,40.430800000,29.475200000,29.670400000,21.496400000,181.095835000,887.000000000,4200v0
21/09/2022 20:51:29175000,40.308800000,29.499600000,29.572800000,21.520800000,180.170115000,888.000000000,4200v0
21/09/2022 20:51:30173400,40.430800000,29.694800000,29.621600000,21.520800000,181.095835000,889.000000000,4200v0
21/09/2022 20:51:31171800,40.260000000,29.816800000,29.646000000,21.520800000,178.318675000,892.000000000,4200v0
21/09/2022 20:51:32170200,40.284400000,29.621600000,29.621600000,21.520800000,178.318675000,892.000000000,4200v0
21/09/2022 20:51:33168600,40.308800000,29.499600000,29.670400000,21.520800000,178.318675000,889.000000000,4200v0
21/09/2022 20:51:39205800,40.260000000,29.353200000,29.499600000,21.520800000,155.175675000,886.000000000,4200v0
21/09/2022 20:51:40235400,40.211200000,29.231200000,29.328800000,21.520800000,155.175675000,886.000000000,4200v0
21/09/2022 20:51:41233800,40.284400000,29.109200000,29.206800000,21.520800000,154.249955000,884.000000000,4200v0
21/09/2022 20:51:42232200,40.186800000,29.304400000,29.280000000,21.496400000,155.175675000,888.000000000,4200v0
21/09/2022 20:51:43230600,40.186800000,29.060400000,29.206800000,21.496400000,154.249955000,887.000000000,4200v0
21/09/2022 20:51:44229000,40.284400000,29.011600000,29.158000000,21.520800000,152.398515000,889.000000000,4200v0
21/09/2022 20:51:45227400,40.284400000,28.889600000,29.182400000,21.520800000,150.547075000,888.000000000,4200v0
21/09/2022 20:51:51264600,40.162400000,28.523600000,28.792000000,21.496400000,127.404075000,892.000000000,4200v0
21/09/2022 20:51:52294200,40.162400000,28.401600000,28.816400000,21.520800000,125.552635000,889.000000000,4200v0
21/09/2022 20:51:53292600,40.211200000,28.035600000,28.816400000,21.447600000,125.552635000,891.000000000,4200v0
21/09/2022 20:51:54291000,40.162400000,27.889200000,28.645600000,21.520800000,126.478355000,891.000000000,4200v0
21/09/2022 20:51:55289400,40.308800000,27.816000000,28.474800000,21.520800000,126.478355000,891.000000000,4200v0
21/09/2022 20:51:56287800,40.284400000,27.694000000,28.352800000,21.496400000,124.626915000,891.000000000,4200v0
21/09/2022 20:51:57286200,40.308800000,27.767200000,28.450400000,21.496400000,124.626915000,893.000000000,4200v0
21/09/2022 20:51:58284600,40.308800000,27.547600000,28.352800000,21.496400000,124.626915000,893.000000000,4200v0
21/09/2022 20:51:59283000,40.211200000,27.425600000,28.352800000,21.520800000,124.626915000,892.000000000,4200v0
21/09/2022 20:52:00281400,40.186800000,27.425600000,28.230800000,21.520800000,122.775475000,888.000000000,4200v0
21/09/2022 20:52:01295400,40.186800000,27.181600000,28.328400000,21.496400000,124.626915000,889.000000000,4200v0
21/09/2022 20:52:02293800,40.284400000,27.181600000,28.157600000,21.520800000,122.775475000,891.000000000,4200v0
21/09/2022 20:52:03276600,40.186800000,27.401200000,28.133200000,21.520800000,122.775475000,891.000000000,4200v0
21/09/2022 20:52:04290600,40.211200000,27.425600000,28.206400000,21.447600000,121.849755000,893.000000000,4200v0
21/09/2022 20:52:05289000,40.284400000,27.206000000,28.157600000,21.520800000,121.849755000,891.000000000,4200v0
21/09/2022 20:52:06287400,40.284400000,26.962000000,28.157600000,21.520800000,119.998315000,893.000000000,4200v0
21/09/2022 20:52:07285800,40.308800000,27.010800000,28.157600000,21.520800000,122.775475000,886.000000000,4200v0
21/09/2022 20:52:13323000,40.186800000,26.108000000,27.816000000,21.545200000,98.706755000,891.000000000,4200v0
21/09/2022 20:52:14352600,40.186800000,25.815200000,27.864800000,21.520800000,97.781035000,893.000000000,4200v0
21/09/2022 20:52:15351000,40.211200000,25.449200000,27.669600000,21.520800000,95.929595000,889.000000000,4200v0
21/09/2022 20:52:16349400,40.211200000,25.302800000,27.669600000,21.447600000,94.078155000,893.000000000,4200v0
21/09/2022 20:52:17347800,40.186800000,25.278400000,27.523200000,21.520800000,95.003875000,893.000000000,4200v0
21/09/2022 20:52:18393000,40.186800000,24.985600000,27.498800000,21.520800000,95.003875000,893.000000000,4200v0
21/09/2022 20:52:19344600,40.162400000,25.083200000,27.376800000,21.520800000,95.929595000,894.000000000,4200v0
21/09/2022 20:52:20343000,40.162400000,24.936800000,27.376800000,21.520800000,95.929595000,893.000000000,4200v0
21/09/2022 20:52:21357000,40.162400000,24.863600000,27.328000000,21.545200000,95.003875000,893.000000000,4200v0
21/09/2022 20:52:22355400,40.186800000,24.863600000,27.230400000,21.496400000,91.300995000,891.000000000,4200v0
21/09/2022 20:52:23353800,40.186800000,24.814800000,27.206000000,21.520800000,91.300995000,891.000000000,4200v0
21/09/2022 20:52:29406600,40.186800000,24.278000000,26.693600000,21.447600000,61.677955000,887.000000000,4200v0
21/09/2022 20:52:35397000,40.064800000,23.521600000,25.839600000,21.545200000,48.717875000,896.000000000,4200v0
21/09/2022 20:52:36426600,40.089200000,23.399600000,25.620000000,21.496400000,47.792155000,893.000000000,4200v0
21/09/2022 20:52:37425000,40.089200000,23.253200000,25.571200000,21.520800000,46.866435000,891.000000000,4200v0
21/09/2022 20:52:38423400,40.040400000,23.082400000,25.400400000,21.520800000,43.163555000,887.000000000,4200v0
21/09/2022 20:52:39421800,40.089200000,22.911600000,25.327200000,21.520800000,45.014995000,887.000000000,4200v0
21/09/2022 20:52:40420200,40.064800000,22.960400000,25.278400000,21.496400000,44.089275000,888.000000000,4200v0
21/09/2022 20:52:41434200,40.064800000,22.862800000,25.034400000,21.545200000,44.089275000,887.000000000,4200v0
21/09/2022 20:52:42417000,40.113600000,22.814000000,25.034400000,21.545200000,45.014995000,884.000000000,4200v0
21/09/2022 20:52:43415400,40.089200000,22.789600000,24.912400000,21.545200000,43.163555000,883.000000000,4200v0
21/09/2022 20:52:44429400,40.040400000,22.667600000,24.961200000,21.520800000,46.866435000,886.000000000,4200v0
21/09/2022 20:52:50435400,40.040400000,22.618800000,24.375600000,21.496400000,24.649155000,889.000000000,4200v0
21/09/2022 20:52:51465000,39.991600000,22.618800000,24.229200000,21.545200000,24.649155000,889.000000000,4200v0
21/09/2022 20:52:52463400,40.040400000,22.374800000,24.082800000,21.520800000,20.946275000,894.000000000,4200v0
21/09/2022 20:52:53461800,40.040400000,22.326000000,23.960800000,21.520800000,19.094835000,897.000000000,4200v0
21/09/2022 20:52:54460200,40.040400000,22.252800000,23.790000000,21.545200000,19.094835000,896.000000000,4200v0
21/09/2022 20:52:55489800,40.040400000,22.082000000,23.716800000,21.520800000,19.094835000,896.000000000,4200v0
21/09/2022 20:52:56457000,39.869600000,22.106400000,23.546000000,21.520800000,19.094835000,891.000000000,4200v0
21/09/2022 20:52:57455400,39.942800000,22.130800000,23.497200000,21.520800000,19.094835000,888.000000000,4200v0
21/09/2022 20:52:58453800,39.942800000,22.130800000,23.448400000,21.545200000,19.094835000,889.000000000,4200v0
21/09/2022 20:52:59467800,39.991600000,22.033200000,23.277600000,21.520800000,19.094835000,889.000000000,4200v0
21/09/2022 20:53:00466200,39.967200000,22.033200000,23.131200000,21.520800000,19.094835000,891.000000000,4200v0
21/09/2022 20:53:01480200,39.918400000,22.033200000,23.155600000,21.520800000,20.020555000,893.000000000,4200v0
21/09/2022 20:53:02478600,39.942800000,22.033200000,23.082400000,21.569600000,20.946275000,891.000000000,4200v0
21/09/2022 20:53:03461400,39.942800000,21.862400000,23.131200000,21.520800000,20.020555000,889.000000000,4200v0
21/09/2022 20:53:04459800,39.942800000,22.008800000,22.936000000,21.520800000,20.946275000,891.000000000,4200v0
21/09/2022 20:53:05458200,39.942800000,21.984400000,22.911600000,21.545200000,20.946275000,891.000000000,4200v0
21/09/2022 20:53:06456600,39.845200000,21.960000000,22.838400000,21.520800000,20.946275000,884.000000000,4200v0
21/09/2022 20:53:07455000,39.942800000,21.984400000,22.838400000,21.496400000,20.020555000,888.000000000,4200v0
21/09/2022 20:53:13445400,39.845200000,21.911200000,22.716400000,21.520800000,12.614795000,894.000000000,4200v0
21/09/2022 20:53:14475000,39.845200000,21.886800000,22.716400000,21.545200000,11.689075000,894.000000000,4200v0
21/09/2022 20:53:15473400,39.869600000,21.886800000,22.570000000,21.520800000,9.837635000,893.000000000,4200v0
21/09/2022 20:53:16471800,39.869600000,21.886800000,22.570000000,21.618400000,11.689075000,891.000000000,4200v0
21/09/2022 20:53:17485800,39.845200000,21.886800000,22.472400000,21.569600000,12.614795000,889.000000000,4200v0
21/09/2022 20:53:18468600,39.820800000,21.911200000,22.472400000,21.520800000,14.466235000,889.000000000,4200v0
21/09/2022 20:53:19467000,39.820800000,21.886800000,22.423600000,21.545200000,11.689075000,889.000000000,4200v0
21/09/2022 20:53:20465400,39.796400000,21.911200000,22.448000000,21.520800000,10.763355000,891.000000000,4200v0
21/09/2022 20:53:21463800,39.820800000,21.886800000,22.423600000,21.569600000,12.614795000,891.000000000,4200v0
21/09/2022 20:53:22524600,39.747600000,21.886800000,22.252800000,21.520800000,15.391955000,889.000000000,4200v0
21/09/2022 20:53:23491800,39.869600000,21.886800000,22.423600000,21.545200000,15.391955000,887.000000000,4200v0
21/09/2022 20:53:24474600,39.820800000,21.911200000,22.301600000,21.569600000,15.391955000,889.000000000,4200v0
21/09/2022 20:53:25473000,39.869600000,21.886800000,22.301600000,21.618400000,15.391955000,893.000000000,4200v0
21/09/2022 20:53:26455800,39.845200000,21.886800000,22.326000000,21.545200000,15.391955000,893.000000000,4200v0
21/09/2022 20:53:27469800,39.820800000,21.886800000,22.301600000,21.520800000,15.391955000,893.000000000,4200v0
21/09/2022 20:53:28468200,39.747600000,21.886800000,22.301600000,21.545200000,12.614795000,894.000000000,4200v0
21/09/2022 20:53:29466600,39.747600000,21.911200000,22.301600000,21.520800000,14.466235000,893.000000000,4200v0
21/09/2022 20:53:30480600,39.845200000,21.838000000,22.252800000,21.520800000,11.689075000,892.000000000,4200v0
21/09/2022 20:53:31494600,39.747600000,21.911200000,22.228400000,21.520800000,14.466235000,891.000000000,4200v0
21/09/2022 20:53:32461800,39.796400000,21.886800000,22.252800000,21.520800000,12.614795000,891.000000000,4200v0
21/09/2022 20:53:33475800,39.796400000,21.886800000,22.301600000,21.496400000,12.614795000,889.000000000,4200v0
21/09/2022 20:53:34474200,39.796400000,21.886800000,22.252800000,21.569600000,12.614795000,891.000000000,4200v0
21/09/2022 20:53:35472600,39.747600000,21.789200000,22.252800000,21.520800000,11.689075000,891.000000000,4200v0
21/09/2022 20:53:36471000,39.796400000,21.886800000,22.155200000,21.496400000,14.466235000,891.000000000,4200v0
21/09/2022 20:53:37485000,39.747600000,21.838000000,22.130800000,21.520800000,15.391955000,894.000000000,4200v0
21/09/2022 20:53:38483400,39.698800000,21.886800000,22.155200000,21.545200000,15.391955000,893.000000000,4200v0
21/09/2022 20:53:39481800,39.747600000,21.862400000,22.204000000,21.545200000,16.317675000,889.000000000,4200v0
21/09/2022 20:53:40464600,39.698800000,21.886800000,22.155200000,21.496400000,15.391955000,889.000000000,4200v0
21/09/2022 20:53:41463000,39.674400000,21.911200000,22.155200000,21.520800000,16.317675000,892.000000000,4200v0
21/09/2022 20:53:42461400,39.698800000,21.886800000,22.130800000,21.520800000,16.317675000,893.000000000,4200v0
21/09/2022 20:53:43475400,39.698800000,21.886800000,22.301600000,21.496400000,16.317675000,893.000000000,4200v0
21/09/2022 20:53:44489400,39.674400000,21.911200000,22.301600000,21.496400000,15.391955000,892.000000000,4200v0
21/09/2022 20:53:45472200,39.625600000,21.886800000,22.204000000,21.496400000,15.391955000,893.000000000,4200v0
21/09/2022 20:53:46470600,39.576800000,21.911200000,22.228400000,21.520800000,15.391955000,891.000000000,4200v0
21/09/2022 20:53:47469000,39.552400000,21.911200000,22.204000000,21.520800000,14.466235000,892.000000000,4200v0
21/09/2022 20:53:48467400,39.601200000,21.886800000,22.155200000,21.520800000,14.466235000,891.000000000,4200v0
21/09/2022 20:53:49465800,39.625600000,21.886800000,22.204000000,21.423200000,12.614795000,888.000000000,4200v0
21/09/2022 20:53:50464200,39.601200000,21.886800000,22.155200000,21.520800000,14.466235000,888.000000000,4200v0
21/09/2022 20:53:51493800,39.625600000,21.886800000,22.155200000,21.545200000,12.614795000,889.000000000,4200v0
21/09/2022 20:53:52476600,39.625600000,21.862400000,22.301600000,21.520800000,12.614795000,889.000000000,4200v0
21/09/2022 20:53:53459400,39.625600000,21.862400000,22.204000000,21.520800000,11.689075000,892.000000000,4200v0
21/09/2022 20:53:54473400,39.552400000,21.886800000,22.155200000,21.569600000,12.614795000,893.000000000,4200v0
21/09/2022 20:53:55471800,39.552400000,21.886800000,22.155200000,21.496400000,10.763355000,896.000000000,4200v0
21/09/2022 20:53:56470200,39.503600000,21.911200000,22.155200000,21.447600000,14.466235000,957.000000000,4200v0
21/09/2022 20:53:57468600,39.576800000,21.862400000,22.155200000,21.545200000,16.317675000,1036.000000000,4200v0
21/09/2022 20:53:58482600,39.552400000,21.886800000,22.082000000,21.520800000,15.391955000,1089.000000000,4200v0
21/09/2022 20:53:59481000,39.552400000,21.886800000,22.155200000,21.545200000,14.466235000,1123.000000000,4200v0
21/09/2022 20:54:00479400,39.576800000,21.862400000,22.130800000,21.569600000,15.391955000,1140.000000000,4200v0
21/09/2022 20:54:01477800,39.552400000,21.862400000,22.130800000,21.520800000,12.614795000,1153.000000000,4200v0
21/09/2022 20:54:02476200,39.552400000,21.838000000,22.008800000,21.496400000,12.614795000,1160.000000000,4200v0
21/09/2022 20:54:03474600,39.552400000,21.789200000,21.960000000,21.520800000,14.466235000,1165.000000000,4200v0
21/09/2022 20:54:04473000,39.454800000,21.789200000,21.984400000,21.520800000,12.614795000,1166.000000000,4200v0
21/09/2022 20:54:05487000,39.479200000,21.838000000,22.033200000,21.520800000,11.689075000,1166.000000000,4200v0
21/09/2022 20:54:06485400,39.503600000,21.740400000,22.008800000,21.520800000,14.466235000,1165.000000000,4200v0
21/09/2022 20:54:07468200,39.503600000,21.838000000,21.984400000,21.496400000,11.689075000,1167.000000000,4200v0
21/09/2022 20:54:08466600,39.479200000,21.838000000,21.886800000,21.447600000,12.614795000,1168.000000000,4200v0
21/09/2022 20:54:09465000,39.503600000,21.838000000,22.033200000,21.520800000,14.466235000,1170.000000000,4200v0
21/09/2022 20:54:10463400,39.503600000,21.838000000,21.984400000,21.447600000,12.614795000,1170.000000000,4200v0
21/09/2022 20:54:11446200,39.479200000,21.789200000,21.960000000,21.496400000,12.614795000,1172.000000000,4200v0
21/09/2022 20:54:12475800,39.503600000,21.886800000,21.911200000,21.496400000,14.466235000,1172.000000000,4200v0
21/09/2022 20:54:13489800,39.479200000,21.862400000,22.033200000,21.520800000,14.466235000,1171.000000000,4200v0
21/09/2022 20:54:14472600,39.503600000,21.838000000,21.960000000,21.496400000,14.466235000,1168.000000000,4200v0
21/09/2022 20:54:15471000,39.479200000,21.886800000,21.911200000,21.447600000,15.391955000,1165.000000000,4200v0
21/09/2022 20:54:16469400,39.454800000,21.838000000,21.960000000,21.447600000,15.391955000,1166.000000000,4200v0
21/09/2022 20:54:17467800,39.479200000,21.838000000,21.960000000,21.496400000,11.689075000,1166.000000000,4200v0
